obra,partitura
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-eufonio1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-eufonio2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-flauta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-saxA.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-timpanos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trompa1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trompa2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m41,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#SonhosPortugal-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-all.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-clarinete2-3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-flauta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-flauta1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-harpa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-orgao.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-saxA1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-saxA2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-timpanos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-trombone2-3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-trompa1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-trompete2-3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m42,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Pilatus-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m43,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Radetzky-all.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-bombo-pratos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-castanholas-tanta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-castanholas-tanta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete-alto.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete-contrabaixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-contrabaixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-cornetim1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-cornetim2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-eufonio1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-flauta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-fliscorne1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-fliscorne2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-lira.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-requinta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-saxA.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-tarola.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-timpanos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trombone-baixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trompa1-3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trompa2-4.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m44,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#VilaFranca-violoncelo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-all.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-flautim.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trombone3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trompaF1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-trompaF2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-flauta1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-flauta2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-clarinete1-solo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-saxA1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-saxA2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-saxT1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-saxT2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-tuba1-2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-bateria.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-percussao1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m46,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Santana-percussao2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m47,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#BailarNespereira-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m48,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Transfig-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m48,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Transfig-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-contrabaixo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-eufonio1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-eufonio2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-bombo-pratos-ferrinhos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-caixa.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-bateria.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-timpanos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-bombo-pratos-ferrinhos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-bombo-pratos-ferrinhos.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-maestro.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-flauta1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-flauta2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-cornetim-solo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-cornetim1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-cornetim2-3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete-solo.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete1a.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete1b.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-saxS.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-saxB.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-saxT.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-saxA.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trombone1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trombone2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trombone3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trompa1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trompa2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trompete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trompete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-trompete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-tuba.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-fagote.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-oboe.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m49,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Tannhauser-pandeireta.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m50,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Harmonique-clarinete1.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m50,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Harmonique-clarinete2.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m50,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Harmonique-clarinete3.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m50,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Harmonique-eufonio.pdf
http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#m50,http://www.semanticweb.org/citoplasme/ontologies/2020/1/arquivo_musical#Harmonique-saxB.pdf
